y,U_0,U_1,U_2
0,0,0,0
7.4e-05,3.3674,-6.00401e-05,0
0.000148615,6.21977,-0.000201767,0
0.000223888,8.19717,-0.000388521,0
0.000299862,9.47884,-0.000592201,-1.46991e-24
0.000376579,10.3693,-0.00080643,-3.51769e-25
0.000454086,11.0335,-0.00102999,1.11814e-24
0.000532426,11.5577,-0.00126145,4.60626e-22
0.000611645,11.9897,-0.0015001,6.85322e-23
0.00069179,12.3566,-0.00174512,-1.77225e-21
0.000772908,12.6749,-0.00199577,1.06578e-21
0.000855048,12.9554,-0.00225162,2.44801e-21
0.000938257,13.2058,-0.00251233,-2.99187e-21
0.00102259,13.4317,-0.00277762,-2.07955e-21
0.00110809,13.6372,-0.00304726,1.75679e-21
0.00119481,13.8254,-0.00332106,-7.22211e-22
0.00128281,13.9988,-0.0035989,-1.55768e-21
0.00137214,14.1594,-0.00388068,1.35919e-21
0.00146285,14.3088,-0.00416633,1.34563e-21
0.001555,14.4482,-0.00445582,2.39492e-21
0.00164864,14.5788,-0.00474918,-2.11449e-21
0.00174385,14.7016,-0.00504643,-2.47804e-22
0.00184066,14.8172,-0.00534764,6.30502e-21
0.00193916,14.9265,-0.00565293,-1.82482e-21
0.00203939,15.0299,-0.00596241,-1.82686e-22
0.00214142,15.1281,-0.00627625,1.67589e-22
0.00224531,15.2215,-0.00659465,-1.83829e-21
0.00235114,15.3105,-0.00691781,7.09432e-23
0.00245897,15.3954,-0.00724599,-1.60211e-21
0.00256886,15.4767,-0.00757946,-2.97202e-21
0.0026809,15.5546,-0.00791852,5.58478e-21
0.00279515,15.6293,-0.0082635,3.14945e-22
0.00291168,15.7012,-0.00861474,-5.60453e-21
0.00303057,15.7705,-0.00897263,1.08365e-22
0.00315191,15.8374,-0.00933757,-6.6669e-23
0.00327576,15.902,-0.00971,4.86229e-21
0.00340221,15.9645,-0.0100904,7.42816e-23
0.00353135,16.0252,-0.0104792,-6.83811e-21
0.00366326,16.0842,-0.0108769,-1.59574e-22
0.00379802,16.1415,-0.0112841,-4.1111e-21
0.00393573,16.1973,-0.0117013,3.94591e-21
0.00407647,16.2518,-0.0121291,3.21499e-22
0.00422035,16.3051,-0.0125681,-1.20883e-20
0.00436745,16.3572,-0.013019,7.66016e-21
0.00451788,16.4082,-0.0134824,3.93033e-21
0.00467174,16.4583,-0.0139591,7.23117e-21
0.00482912,16.5074,-0.0144498,1.0961e-20
0.00499015,16.5558,-0.0149551,-7.0071e-21
0.00515491,16.6034,-0.015476,-1.04309e-20
0.00532354,16.6503,-0.0160132,-6.61988e-23
0.00549613,16.6966,-0.0165676,3.35763e-21
0.00567282,16.7423,-0.01714,1.29737e-20
0.00585371,16.7875,-0.0177315,2.27017e-22
0.00603893,16.8322,-0.0183429,-1.27467e-20
0.00622861,16.8765,-0.0189752,4.21069e-33
0.00642287,16.9204,-0.0196295,3.24506e-35
0.00662186,16.9639,-0.0203069,-5.96089e-21
0.0068257,17.0071,-0.0210084,-8.80678e-23
0.00703453,17.05,-0.0217351,1.16615e-20
0.0072485,17.0926,-0.0224884,8.05743e-23
0.00746775,17.135,-0.0232693,-5.70807e-21
0.00769243,17.1771,-0.0240793,-1.11288e-20
0.0079227,17.2191,-0.0249194,-1.58141e-22
0.00815871,17.2608,-0.0257912,5.56692e-21
0.00840063,17.3024,-0.026696,-2.14781e-20
0.00864862,17.3439,-0.0276352,5.09177e-21
0.00890285,17.3851,-0.0286104,2.11477e-20
0.0091635,17.4263,-0.029623,1.03262e-20
0.00943074,17.4673,-0.0306747,1.03446e-20
0.00970475,17.5083,-0.0317669,-1.0098e-20
0.00998572,17.5491,-0.0329015,-2.00853e-20
0.0102738,17.5898,-0.0340801,-1.98743e-20
0.0105693,17.6304,-0.0353044,2.92188e-20
0.0108724,17.6709,-0.0365763,3.91059e-20
0.0111831,17.7113,-0.0378976,-1.91394e-20
0.0115019,17.7516,-0.0392701,-1.91394e-20
0.0118288,17.7919,-0.0406959,-9.37066e-21
0.0121641,17.832,-0.042177,-1.86426e-20
0.0125081,17.8721,-0.0437152,9.08229e-21
0.0128609,17.912,-0.0453128,1.89305e-22
0.0132229,17.9519,-0.0469719,1.77849e-20
0.0135941,17.9917,-0.0486945,3.59643e-20
0.013975,18.0314,-0.0504831,-1.7604e-20
0.0143657,18.0709,-0.0523397,-1.76185e-20
0.0147664,18.1104,-0.0542667,-3.44988e-20
0.0151776,18.1497,-0.0562665,-1.74386e-20
0.0155994,18.189,-0.0583414,5.08737e-20
0.0160321,18.2281,-0.060494,1.70813e-20
0.016476,18.2671,-0.0627266,-1.67322e-20
0.0169314,18.3059,-0.0650419,0
0.0173985,18.3446,-0.0674424,0
0.0178778,18.3832,-0.0699307,5.48236e-33
0.0183694,18.4217,-0.0725095,1.5845e-20
0.0188738,18.46,-0.0751816,1.68836e-22
0.0193911,18.4982,-0.0779496,-1.67788e-22
0.0199218,18.5362,-0.0808164,1.55084e-20
0.0204662,18.574,-0.0837849,-1.51763e-20
0.0210247,18.6117,-0.0868578,1.48808e-20
0.0215975,18.6492,-0.0900382,1.52084e-20
0.022185,18.6866,-0.093329,-1.95932e-22
0.0227876,18.7238,-0.0967333,-1.43986e-20
0.0234056,18.7608,-0.100254,-5.78508e-20
0.0240395,18.7977,-0.103894,-3.16912e-22
0.0246895,18.8343,-0.107657,5.66504e-20
0.0253562,18.8708,-0.111547,2.81678e-20
0.0260398,18.9072,-0.115565,-2.75466e-20
0.0267408,18.9433,-0.119715,-8.19598e-20
0.0274595,18.9793,-0.124002,-2.75428e-20
0.0281965,19.015,-0.128427,3.00839e-22
0.028952,19.0506,-0.132995,5.2311e-20
0.0297265,19.0861,-0.137709,7.88806e-20
0.0305205,19.1213,-0.142573,-5.14348e-20
0.0313344,19.1564,-0.147589,-2.60366e-20
0.0321686,19.1913,-0.152761,2.54581e-20
0.0330236,19.226,-0.158094,2.49504e-20
0.0338997,19.2606,-0.16359,-2.42747e-20
0.0347975,19.2949,-0.169253,-2.48861e-20
0.0357174,19.3292,-0.175087,2.4279e-20
0.0366599,19.3632,-0.181096,2.37398e-20
0.0376255,19.3972,-0.187283,-2.3265e-20
0.0386145,19.4309,-0.193651,-2.37372e-20
0.0396275,19.4646,-0.200206,-2.27508e-20
0.0406649,19.4981,-0.206949,-9.1426e-20
0.0417273,19.5314,-0.213886,8.94172e-20
0.0428151,19.5647,-0.22102,9.04083e-20
0.0439287,19.5978,-0.228354,-4.45112e-20
0.0450687,19.6308,-0.235893,4.3545e-20
0.0462355,19.6638,-0.24364,5.63462e-22
0.0474297,19.6966,-0.251599,-8.5688e-20
0.0486516,19.7294,-0.259774,-4.55576e-22
0.0499018,19.7621,-0.268167,4.48481e-22
0.0511807,19.7948,-0.276784,-4.39845e-22
0.0524889,19.8275,-0.285628,8.21033e-20
0.0538267,19.8601,-0.294702,-3.99099e-20
0.0551947,19.8927,-0.304009,-8.3067e-22
0.0565933,19.9254,-0.313554,7.98413e-20
0.058023,19.958,-0.32334,-3.91886e-20
0.0594842,19.9907,-0.333369,-7.79086e-20
0.0609773,20.0235,-0.343647,-3.87264e-20
0.0625028,20.0564,-0.354174,3.80352e-20
0.0640612,20.0894,-0.364956,3.66885e-22
0.0656528,20.1225,-0.375994,-3.58052e-22
0.067278,20.1557,-0.387292,1.11086e-19
0.0689373,20.1892,-0.398853,-1.45624e-19
0.070631,20.2228,-0.410679,-7.44984e-20
0.0723594,20.2567,-0.422772,7.30901e-20
0.0741231,20.2908,-0.435136,-7.18771e-20
0.0759222,20.3252,-0.447772,1.4112e-19
0.0777571,20.3599,-0.460683,7.12338e-20
0.0796282,20.395,-0.473871,-6.98852e-20
0.0815357,20.4304,-0.487337,4.25905e-34
0.0834799,20.4662,-0.501084,-6.80291e-20
0.085461,20.5024,-0.515115,-5.89531e-22
0.0874794,20.539,-0.529431,-6.63676e-20
0.0895352,20.576,-0.544033,6.51692e-20
0.0916286,20.6135,-0.558925,1.33228e-19
0.0937598,20.6514,-0.574106,-6.57485e-20
0.0959289,20.6898,-0.589578,-6.47547e-20
0.0981361,20.7287,-0.605342,-1.28925e-19
0.100382,20.7681,-0.621399,6.32369e-20
0.102665,20.808,-0.63775,1.27407e-19
0.104987,20.8485,-0.654396,-3.28799e-34
0.107348,20.8895,-0.671335,4.27952e-32
0.109746,20.9311,-0.688569,-6.17816e-20
0.112184,20.9733,-0.706098,-4.44063e-22
0.114659,21.0161,-0.72392,4.36158e-22
0.117173,21.0595,-0.742036,6.00528e-20
0.119725,21.1036,-0.760445,1.81056e-19
0.122315,21.1483,-0.779145,-5.92509e-20
0.124943,21.1937,-0.798135,-1.78647e-19
0.127608,21.2398,-0.817415,-5.92596e-20
0.130312,21.2866,-0.836982,1.75509e-19
0.133053,21.3341,-0.856835,5.92334e-20
0.13583,21.3823,-0.876972,-1.16242e-19
0.138645,21.4313,-0.89739,-2.29649e-19
0.141497,21.481,-0.918088,-1.15495e-19
0.144384,21.5315,-0.939063,4.54442e-19
0.147308,21.5827,-0.960312,1.14759e-19
0.150268,21.6348,-0.981832,-1.13408e-19
0.153262,21.6876,-1.00362,6.47649e-22
0.156292,21.7412,-1.02568,-2.2227e-19
0.159357,21.7956,-1.04799,1.09548e-19
0.162456,21.8508,-1.07057,1.22951e-21
0.165588,21.9069,-1.09341,-2.19113e-19
0.168754,21.9637,-1.11649,5.12278e-24
0.171953,22.0214,-1.13983,1.0778e-19
0.175185,22.0799,-1.16341,2.15007e-19
0.178449,22.1392,-1.18724,1.072e-19
0.181745,22.1994,-1.2113,-1.06114e-19
0.185072,22.2603,-1.2356,-2.11649e-19
0.18843,22.3221,-1.26013,-5.33111e-22
0.191818,22.3848,-1.28489,1.05029e-19
0.195237,22.4482,-1.30988,2.20724e-34
0.198686,22.5125,-1.3351,1.03476e-19
0.202164,22.5776,-1.36054,-2.05438e-19
0.205671,22.6436,-1.38619,-2.06291e-19
0.209207,22.7104,-1.41204,2.05263e-19
0.212771,22.7785,-1.43812,3.08439e-19
0.216363,22.8478,-1.46445,1.02606e-19
0.219983,22.9186,-1.49099,-2.06695e-19
0.223631,22.9907,-1.51776,-1.03504e-19
0.227306,23.0642,-1.54475,-1.03943e-19
0.231008,23.139,-1.57195,1.5438e-22
0.234738,23.2152,-1.59936,2.08488e-19
0.238494,23.2926,-1.62698,-9.77067e-23
0.242277,23.3714,-1.6548,6.42141e-23
0.246086,23.4513,-1.68283,-9.34665e-23
0.249922,23.5325,-1.71105,-1.04648e-19
0.253785,23.615,-1.73948,2.09582e-19
0.257675,23.6986,-1.7681,1.04727e-19
0.261592,23.7833,-1.79691,-2.09664e-19
0.265536,23.8693,-1.82591,1.04855e-19
0.269507,23.9563,-1.8551,-2.09599e-19
0.273506,24.0445,-1.88448,-1.04876e-19
0.277532,24.1337,-1.91405,2.09612e-19
0.281587,24.2241,-1.9438,-1.04713e-19
0.28567,24.3155,-1.97375,1.04655e-19
0.289783,24.4079,-2.00388,-1.04513e-19
0.293925,24.5015,-2.0342,-1.04661e-19
0.298097,24.596,-2.06472,2.08798e-19
0.3023,24.6916,-2.09542,8.63324e-23
0.306534,24.7881,-2.12633,-3.12671e-19
0.310801,24.8858,-2.15743,2.08027e-19
0.3151,24.9844,-2.18873,1.04365e-19
0.319434,25.084,-2.22023,-2.08119e-19
0.323801,25.1847,-2.25195,-1.03696e-19
0.328205,25.2864,-2.28387,-1.03873e-19
0.332645,25.3892,-2.31602,3.11084e-19
0.337123,25.493,-2.34839,-1.03411e-19
0.341639,25.5979,-2.38099,-1.03726e-19
0.346196,25.7039,-2.41383,2.06996e-19
0.350793,25.811,-2.44691,-1.09965e-22
0.355433,25.9194,-2.48025,2.06932e-19
0.360117,26.0289,-2.51384,4.13901e-19
0.364846,26.1397,-2.54771,-2.07165e-19
0.369621,26.2519,-2.58186,-2.06919e-19
0.374445,26.3655,-2.6163,-4.14969e-19
0.379318,26.4805,-2.65105,1.02516e-21
0.384243,26.5971,-2.68611,6.22978e-19
0.38922,26.7154,-2.72151,-2.08649e-19
0.394252,26.8355,-2.75725,6.21619e-22
0.39934,26.9575,-2.79336,-2.10703e-19
0.404487,27.0816,-2.82984,-2.09093e-19
0.409693,27.2079,-2.86673,2.10854e-19
0.414962,27.3367,-2.90403,1.02531e-22
0.420294,27.4682,-2.94179,2.14901e-19
0.425692,27.6026,-2.98001,-2.18445e-19
0.431159,27.7402,-3.01873,4.10517e-21
0.436695,27.8813,-3.05798,4.37445e-19
0.442303,28.0264,-3.09779,-1.11929e-19
0.447987,28.1757,-3.13819,-1.11978e-19
0.453746,28.3298,-3.17922,-2.30591e-19
0.459585,28.4892,-3.22093,4.07795e-21
0.465506,28.6543,-3.26336,1.15034e-19
0.47151,28.8258,-3.30654,-1.19573e-19
0.477601,29.0043,-3.35053,5.34919e-23
0.483781,29.1892,-3.39517,1.25962e-19
0.48994,29.3786,-3.44,-1.25034e-21
0.496054,29.5707,-3.4847,1.28495e-19
0.502121,29.7645,-3.52917,-1.28711e-19
0.508144,29.9592,-3.57338,-3.84374e-19
0.514122,30.1541,-3.61729,1.27854e-19
0.520057,30.3486,-3.66088,2.55278e-19
0.525949,30.5424,-3.70413,-2.53066e-19
0.531799,30.735,-3.74702,-2.01163e-21
0.537608,30.9263,-3.78956,3.78457e-19
0.543375,31.1162,-3.83174,-2.49305e-19
0.549103,31.3044,-3.87356,-1.58587e-21
0.554792,31.491,-3.91502,1.24659e-19
0.560442,31.6758,-3.95612,-1.23053e-19
0.566053,31.8589,-3.99687,2.08342e-32
0.571628,32.0401,-4.03728,1.20543e-19
0.577166,32.2195,-4.07734,8.48048e-22
0.582668,32.3971,-4.11705,-1.19693e-19
0.588135,32.5728,-4.15643,2.00543e-32
0.593567,32.7465,-4.19546,-1.17015e-19
0.598965,32.9183,-4.23416,2.31261e-19
0.604329,33.0882,-4.27253,1.17944e-19
0.609661,33.2561,-4.31057,-4.58776e-19
0.61496,33.4221,-4.34828,-1.86459e-21
0.620228,33.5861,-4.38568,2.2658e-19
0.625465,33.7481,-4.42275,-1.11375e-19
0.630672,33.9083,-4.45952,2.19938e-19
0.635848,34.0665,-4.49598,2.21791e-19
0.640996,34.2229,-4.53214,-2.18054e-19
0.646115,34.3773,-4.568,-1.08532e-19
0.651205,34.5299,-4.60358,0
