y,U_0,U_1,U_2
0,0,0,0
7.4e-05,32.0791,0.000242136,-4.9739e-24
0.000148085,41.2293,0.000459201,1.63542e-23
0.000222285,45.9081,0.000693493,-6.89368e-24
0.000296632,49.0011,0.00094022,-1.29213e-23
0.000371156,51.2903,0.00118786,-3.05409e-23
0.000445889,53.0936,0.00143072,-2.01719e-23
0.00052086,54.5725,0.00166631,4.24046e-23
0.000596102,55.8196,0.00189288,1.67351e-23
0.000671645,56.8927,0.00210907,-6.39686e-24
0.000747521,57.8301,0.00231378,-5.28499e-23
0.000823761,58.6588,0.0025062,3.7065e-23
0.000900397,59.3983,0.00268573,4.56779e-23
0.00097746,60.0631,0.00285192,-2.08136e-23
0.00105498,60.6648,0.00300449,1.70266e-23
0.001133,61.212,0.00314325,-5.84098e-23
0.00121153,61.712,0.00326813,4.97809e-23
0.00129063,62.1707,0.00337911,3.29655e-23
0.00137031,62.5927,0.00347624,-9.87892e-23
0.00145062,62.9822,0.00355962,7.53839e-23
0.00153158,63.3425,0.00362939,-2.47663e-23
0.00161322,63.6766,0.00368569,1.19709e-23
0.0016956,63.987,0.00372871,4.42353e-23
0.00177872,64.2757,0.00375863,-4.95487e-24
0.00186264,64.5448,0.00377565,4.51062e-24
0.00194738,64.7958,0.00377994,-8.19843e-23
0.00203299,65.0303,0.0037717,-1.49172e-23
0.00211949,65.2494,0.00375112,9.77722e-23
0.00220692,65.4544,0.00371834,3.21363e-23
0.00229531,65.6463,0.00367353,-1.57587e-22
0.00238472,65.8259,0.00361684,-1.75952e-22
0.00247516,65.9941,0.00354838,6.67793e-23
0.00256668,66.1516,0.00346825,2.56886e-22
0.00265932,66.2991,0.00337656,3.44927e-24
0.00275311,66.4373,0.00327336,-8.7739e-23
0.00284809,66.5665,0.00315871,1.01922e-22
0.00294431,66.6874,0.00303263,-9.49727e-23
0.00304179,66.8003,0.00289514,-1.20715e-22
0.00314059,66.9058,0.00274622,5.77615e-23
0.00324075,67.0041,0.00258585,1.72814e-23
0.00334229,67.0956,0.00241397,3.56996e-23
0.00344527,67.1806,0.0022305,-3.36364e-23
0.00354973,67.2594,0.00203535,-3.36364e-23
0.00365572,67.3323,0.00182842,1.27573e-22
0.00376326,67.3994,0.00160956,1.8956e-22
0.00387242,67.4611,0.00137861,-8.94437e-23
0.00398323,67.5175,0.0011354,-3.6281e-24
0.00409574,67.5688,0.000879726,3.22099e-23
0.00421,67.6152,0.000611375,-1.4374e-22
0.00432605,67.6568,0.000330103,-1.38759e-22
0.00444394,67.6938,3.56469e-05,2.46835e-23
0.00456372,67.7264,-0.000272276,2.68947e-24
0.00468544,67.7546,-0.000593972,-5.43426e-23
0.00480916,67.7785,-0.000929767,7.82623e-23
0.00493491,67.7983,-0.00128001,1.50383e-22
0.00506275,67.8141,-0.00164508,-7.16682e-23
0.00519274,67.8259,-0.00202536,-1.73803e-22
0.00532493,67.8339,-0.00242127,2.87708e-22
0.00545937,67.838,-0.00283325,-9.06688e-23
0.00559612,67.8385,-0.00326177,-3.76196e-22
0.00573524,67.8353,-0.00370732,1.37147e-22
0.00587677,67.8285,-0.0041704,3.64035e-22
0.00602079,67.8181,-0.00465157,2.25418e-24
0.00616735,67.8043,-0.00515137,-3.5501e-22
0.00631651,67.787,-0.0056704,2.15622e-22
0.00646833,67.7664,-0.00620928,1.76807e-22
0.00662288,67.7423,-0.00676865,-1.73017e-22
0.00678022,67.715,-0.00734918,1.27747e-22
0.00694041,67.6843,-0.00795156,-2.08235e-22
0.00710352,67.6504,-0.00857654,3.84952e-23
0.00726961,67.6132,-0.00922487,1.67482e-22
0.00743876,67.5729,-0.00989734,-3.28231e-22
0.00761104,67.5293,-0.0105948,-1.18734e-24
0.00778651,67.4825,-0.011318,2.02049e-22
0.00796525,67.4326,-0.0120679,2.67293e-25
