y,U_0,U_1,U_2
0,0,0,0
0.000654158,-3.01238,0.00241243,-2.02358e-20
0.00147619,-3.85629,0.00589698,-1.00914e-20
0.00251518,-4.23138,0.0104401,1.01443e-20
0.00383341,-4.44215,0.0161935,0
0.00550983,-4.57827,0.0235533,2.77945e-20
0.00764438,-4.67338,0.0329736,5.30742e-21
0.0103632,-4.74176,0.0449865,1.29619e-20
0.0138249,-4.78977,0.0602446,-1.24264e-19
0.0182274,-4.82002,0.079545,1.12123e-20
0.0238164,-4.83289,0.103842,2.29104e-19
0.0308929,-4.82731,0.134252,-4.93817e-20
0.0398209,-4.80098,0.172034,-1.01079e-19
0.0510323,-4.75061,0.218554,6.48576e-21
0.0650269,-4.6719,0.275194,1.5522e-19
0.0823633,-4.55978,0.343203,3.02578e-19
0.103636,-4.40858,0.423468,-4.1525e-19
0.129436,-4.2125,0.516207,2.46796e-19
0.160284,-3.96622,0.620593,8.09403e-19
0.196544,-3.66588,0.734394,-9.82788e-19
0.238324,-3.3102,0.853734,-1.47749e-18
0.28537,-2.90179,0.973102,-5.27186e-19
0.337003,-2.44813,1.0858,2.79901e-20
0.392107,-1.96182,1.1849,8.55498e-19
0.449206,-1.46004,1.26441,7.9407e-19
0.506624,-0.962338,1.32018,0
0.562692,-0.485664,1.35034,0
0.615961,-0.0392677,1.35474,8.69541e-19
0.66536,0.380445,1.33332,-1.88173e-18
0.710271,0.797027,1.28417,1.50687e-18
0.75053,1.26687,1.20132,3.99032e-19
0.78635,1.91289,1.06984,-3.85582e-18
0.818232,2.9466,0.870267,2.62147e-18
0.846039,4.49818,0.611961,1.53379e-18
0.869723,6.4196,0.343164,-1.08437e-18
0.889898,8.45229,0.103792,0
0.907141,10.4412,-0.0967108,0
0.921967,12.3225,-0.261475,-5.25987e-19
0.934823,14.0777,-0.395931,-2.92095e-19
0.946088,15.7089,-0.505538,6.61356e-19
0.956077,17.2279,-0.595114,3.17464e-20
0.965047,18.6499,-0.66862,-2.11478e-19
0.973211,19.9912,-0.729181,1.03448e-20
0.980739,21.2674,-0.77919,-5.62649e-21
0.987768,22.4926,-0.820452,1.68187e-19
0.99441,23.6791,-0.854302,-4.14407e-20
1.00076,24.8377,-0.881711,5.94096e-22
1.00688,25.9772,-0.903368,-4.53397e-20
1.01284,27.1108,-0.919823,1.91366e-19
1.01882,28.2629,-0.931464,7.50184e-20
1.025,29.4577,-0.93825,-2.03565e-19
1.03144,30.7056,-0.939742,1.33439e-34
1.03822,32.0039,-0.935433,-5.96286e-19
1.04544,33.332,-0.925233,1.02361e-19
1.05321,34.626,-0.910614,-9.15312e-20
1.06169,35.7501,-0.896329,2.41503e-20
1.07107,36.5692,-0.889021,1.57035e-18
1.0816,37.1065,-0.891031,-5.99052e-19
1.09357,37.5027,-0.899663,-1.96749e-18
1.10739,37.8616,-0.911752,5.18719e-19
1.12354,38.2281,-0.925369,1.13093e-18
1.14266,38.619,-0.939821,-9.56099e-19
1.16554,39.0392,-0.955144,-9.34731e-20
1.1932,39.4906,-0.971749,1.03672e-19
1.22689,39.979,-0.990155,-1.05832e-19
1.26878,40.5164,-1.01096,1.18913e-18
1.3219,41.1174,-1.03474,1.05794e-19
1.389,41.7975,-1.06192,-9.6574e-20
1.47342,42.5779,-1.09283,6.87093e-20
1.57905,43.4847,-1.12734,-5.96192e-20
1.71033,44.5156,-1.16447,4.18535e-20
1.87215,45.5324,-1.20011,-1.66868e-19
2.06959,46.1755,-1.2176,0
2.30752,46.2138,-1.2129,1.70868e-33
2.59002,46.0006,-1.19816,2.88651e-34
2.91959,45.8392,-1.1713,1.18801e-19
3.29629,45.6792,-1.12814,1.15031e-19
3.7169,45.5233,-1.06991,-9.83128e-20
4.17441,45.3796,-0.997796,-9.72151e-20
4.65805,45.2518,-0.915209,6.75731e-22
5.15407,45.1428,-0.826415,4.40429e-34
5.64716,45.053,-0.73561,-4.24175e-22
6.12229,44.9817,-0.646974,-4.16801e-20
6.56652,44.9268,-0.563377,5.07396e-20
6.97022,44.8863,-0.487372,9.08132e-20
7.32773,44.8566,-0.420151,-6.02775e-20
7.63711,44.786,-0.363453,-5.86319e-20
7.89956,44.3855,-0.310017,4.20615e-20
8.11843,43.2861,-0.251216,-6.39211e-20
8.29839,41.8312,-0.198439,-4.72801e-21
8.44464,40.5371,-0.157573,5.771e-20
8.56236,39.4224,-0.124576,-4.18611e-20
8.6564,38.4288,-0.0986623,3.32542e-20
8.73107,37.5062,-0.0777652,1.23124e-20
8.79007,36.6226,-0.0610933,-2.0924e-20
8.83651,35.7619,-0.0477611,-6.49411e-20
8.87295,34.9164,-0.0371571,-2.48705e-20
8.90149,34.0809,-0.0287453,3.99606e-20
8.92379,33.2514,-0.0221054,-1.46754e-20
8.9412,32.4249,-0.0168915,2.78885e-21
8.95476,31.5981,-0.0128204,1.74291e-20
8.96533,30.7671,-0.00965964,0
8.97356,29.9271,-0.00721936,6.7117e-21
8.97996,29.0718,-0.00534532,2.89949e-21
8.98494,28.1926,-0.00391336,-8.0646e-21
8.98881,27.2778,-0.00282447,-6.64924e-21
8.99182,26.3099,-0.00200047,-2.4034e-21
8.99416,25.2624,-0.00137977,3.95171e-21
8.99597,24.0919,-0.000913558,3.0111e-21
8.99739,22.7221,-0.000567382,-1.25091e-21
8.99848,20.9754,-0.000328667,1.70352e-22
8.99934,17.8736,-0.000181039,4.74021e-22
9,0,0,0
