y,U_0,U_1,U_2
0.417787,10.4655,-2.49038,4.07748e-22
0.427837,10.7257,-2.54357,4.12461e-23
0.437857,10.99,-2.59611,0
0.447846,11.2585,-2.64799,-4.24455e-22
0.457804,11.531,-2.69921,5.37449e-25
0.467732,11.8078,-2.74975,4.24968e-22
0.477632,12.0889,-2.79961,9.52801e-22
0.487509,12.3744,-2.84882,7.87994e-23
0.497368,12.6644,-2.89737,-9.56974e-22
0.507215,12.9593,-2.94529,-8.30239e-23
0.517058,13.2592,-2.9926,0
0.526904,13.5645,-3.03931,-9.19616e-22
0.536763,13.8754,-3.08546,8.91661e-24
0.546646,14.1923,-3.13107,9.28479e-22
0.556565,14.5158,-3.17617,9.62029e-22
0.56653,14.8462,-3.22079,-5.4666e-22
0.576557,15.1842,-3.26496,-1.46605e-21
0.586658,15.5302,-3.30869,1.10415e-21
0.596849,15.8849,-3.35203,4.97157e-22
0.607144,16.2491,-3.39498,-5.6438e-22
0.617561,16.6212,-3.43732,-5.37316e-22
0.627874,16.9963,-3.47846,-5.39423e-22
0.637962,17.3699,-3.51796,-5.11404e-23
0.647834,17.7406,-3.55575,-5.11336e-23
0.657495,18.1085,-3.59189,5.90969e-22
0.666954,18.4733,-3.62644,-4.80765e-24
0.676218,18.8351,-3.65947,6.66623e-25
0.685294,19.1937,-3.69103,1.15559e-21
0.694189,19.5491,-3.72118,-5.61193e-22
0.70291,19.9013,-3.74998,-5.56838e-22
0.711464,20.2503,-3.77747,5.61325e-22
0.719857,20.5961,-3.80371,-4.6883e-23
0.728096,20.9386,-3.82875,9.41692e-26
0.736188,21.2779,-3.85264,6.27155e-22
0.744139,21.614,-3.87541,6.29981e-22
0.751954,21.947,-3.89712,-1.17483e-21
0.759639,22.2769,-3.91781,-6.79339e-22
0.767201,22.6037,-3.9375,-5.61233e-23
0.774644,22.9274,-3.95625,5.10219e-23
0.781974,23.2482,-3.97408,-9.90739e-24
0.789195,23.5661,-3.99103,4.15435e-24
0.796314,23.881,-4.00714,1.29579e-21
0.803334,24.1932,-4.02243,6.81343e-22
0.81026,24.5026,-4.03692,5.56468e-23
0.817097,24.8092,-4.05066,-6.97291e-22
0.823848,25.1132,-4.06366,-1.41534e-21
0.830518,25.4146,-4.07595,6.89678e-24
0.83711,25.7134,-4.08755,9.9767e-24
0.843629,26.0097,-4.09848,7.78272e-24
0.850077,26.3035,-4.10877,3.38345e-22
0.856459,26.5949,-4.11843,-7.44828e-22
0.862777,26.884,-4.12748,3.95161e-22
0.869035,27.1706,-4.13595,1.1617e-21
0.875236,27.4549,-4.14384,-5.58858e-24
0.881383,27.7367,-4.15117,-4.08223e-22
0.887478,28.0161,-4.15796,4.28041e-22
0.893524,28.2931,-4.16422,4.30775e-22
0.899524,28.5675,-4.16997,-4.4174e-22
0.905481,28.8395,-4.17521,-1.33105e-21
0.911396,29.1089,-4.17997,4.54831e-22
0.917272,29.3758,-4.18426,8.94047e-22
0.923111,29.64,-4.18808,-4.47352e-22
0.928915,29.9016,-4.19146,-2.52842e-22
0.934687,30.1606,-4.19439,-2.38876e-22
0.940428,30.4169,-4.19689,5.14092e-22
0.946141,30.6705,-4.19897,-2.8943e-22
0.951826,30.9212,-4.20064,3.84133e-23
0.957487,31.1691,-4.20191,3.92793e-22
0.963124,31.4139,-4.20279,-4.27518e-22
0.968739,31.6557,-4.20328,1.52676e-22
0.974334,31.8943,-4.20341,6.95397e-23
0.979911,32.1295,-4.20316,1.62624e-22
0.98547,32.3612,-4.20257,7.32417e-23
0.991014,32.5891,-4.20163,-1.54433e-22
0.996544,32.8131,-4.20036,2.25622e-23
1.00206,33.0329,-4.19876,-1.13108e-23
1.00757,33.2482,-4.19686,7.42565e-23
1.01306,33.4589,-4.19466,-2.55787e-24
1.01855,33.6646,-4.19217,9.74454e-23
1.02403,33.8649,-4.18942,-2.09245e-22
1.0295,34.0597,-4.18641,-6.19558e-22
1.03497,34.2486,-4.18317,-2.16104e-22
1.04044,34.4312,-4.1797,-7.09122e-24
1.0459,34.6073,-4.17603,4.77957e-22
1.05136,34.7766,-4.17219,-4.11974e-23
1.05682,34.9391,-4.16817,8.01633e-24
1.0623,35.0945,-4.16401,9.99259e-22
1.06779,35.2428,-4.15971,-3.09838e-23
1.07328,35.3839,-4.15531,-4.4719e-22
1.0788,35.5176,-4.15082,-3.7064e-25
1.08432,35.6441,-4.14625,1.04748e-21
1.08987,35.7635,-4.14162,1.05566e-21
1.09543,35.8759,-4.13695,-1.09662e-21
1.10101,35.9817,-4.13225,-1.05217e-21
1.10661,36.0811,-4.12753,1.1146e-21
1.11223,36.1744,-4.1228,1.08495e-23
1.11788,36.2622,-4.11806,-1.15433e-21
1.12355,36.3447,-4.11332,-5.91286e-25
1.12925,36.4224,-4.10858,2.18669e-21
1.13497,36.4958,-4.10385,1.11759e-21
1.14073,36.5651,-4.09911,-2.08409e-21
1.14651,36.6309,-4.09438,-1.06495e-21
1.15233,36.6935,-4.08965,-2.10062e-21
1.15819,36.7531,-4.08491,2.04191e-21
1.16408,36.8102,-4.08017,2.09972e-21
1.17001,36.865,-4.07541,-2.04273e-21
1.17599,36.9178,-4.07064,2.01743e-21
1.182,36.9688,-4.06584,3.17093e-23
1.18806,37.0183,-4.06103,-1.98568e-21
1.19417,37.0663,-4.05618,1.55446e-34
1.20033,37.1132,-4.05131,-1.87579e-21
1.20655,37.1591,-4.04639,-2.37464e-23
1.21282,37.204,-4.04144,1.85209e-21
1.21915,37.2483,-4.03643,-3.80317e-34
1.22554,37.2918,-4.03138,-1.92146e-34
1.232,37.3349,-4.02627,-3.75723e-21
1.23852,37.3775,-4.0211,-1.87069e-21
1.24512,37.4198,-4.01587,3.71185e-21
1.25179,37.4618,-4.01057,1.82536e-21
1.25854,37.5036,-4.00519,3.75549e-21
1.26537,37.5454,-3.99974,-1.82543e-21
1.27229,37.587,-3.9942,-3.74418e-21
1.2793,37.6286,-3.98857,-8.99371e-23
1.28641,37.6703,-3.98285,1.92683e-21
1.29362,37.7121,-3.97703,5.42802e-23
1.30093,37.754,-3.97111,-1.93247e-21
1.30836,37.7961,-3.96508,-5.83405e-21
1.3159,37.8384,-3.95894,-3.95365e-21
1.32357,37.881,-3.95267,7.8219e-21
1.33137,37.9238,-3.94628,3.93634e-21
1.3393,37.967,-3.93976,-2.75307e-22
1.34737,38.0105,-3.9331,3.28852e-25
1.3556,38.0544,-3.9263,1.37385e-22
1.36398,38.0988,-3.91934,1.36992e-22
1.37252,38.1437,-3.91222,-4.9366e-25
1.38125,38.1891,-3.90494,-4.32761e-21
1.39015,38.2351,-3.89747,1.27684e-23
1.39925,38.2818,-3.88982,4.20311e-21
1.40855,38.3291,-3.88198,-4.19841e-21
1.41807,38.3773,-3.87392,2.23219e-23
1.4278,38.4264,-3.86565,-2.31996e-22
1.43778,38.4763,-3.85715,4.54639e-21
1.44801,38.5273,-3.84841,4.4504e-21
1.45849,38.5793,-3.83941,-4.5484e-21
1.46925,38.6324,-3.83015,-5.63158e-34
1.48031,38.6866,-3.82061,-4.66266e-21
1.49167,38.742,-3.81078,1.77064e-22
1.50335,38.7988,-3.80064,4.69701e-21
1.51537,38.8568,-3.79017,-5.21039e-21
1.52778,38.9167,-3.77928,-7.81397e-23
1.54091,38.9794,-3.76781,1.02955e-20
1.5548,39.0452,-3.75564,8.56928e-23
1.56949,39.1142,-3.74276,-5.21986e-21
1.58502,39.1867,-3.72912,2.00036e-35
1.60144,39.2626,-3.71468,-1.48532e-22
1.61879,39.3421,-3.69941,1.13796e-20
1.63713,39.4253,-3.68328,3.14495e-22
1.65649,39.5122,-3.66624,-5.64332e-21
1.67693,39.603,-3.64825,-5.85461e-21
1.69851,39.6978,-3.62929,3.95646e-23
1.72128,39.7966,-3.6093,5.76211e-21
1.7453,39.8995,-3.58826,-5.70742e-21
1.77062,40.0066,-3.56613,5.90928e-21
1.79731,40.1179,-3.54288,5.85882e-21
1.82542,40.2337,-3.51847,3.20348e-23
1.85502,40.3538,-3.49288,-5.56481e-21
1.88618,40.4785,-3.46607,-1.13503e-20
1.91896,40.6078,-3.43803,-5.78802e-21
1.95343,40.7417,-3.40873,5.6035e-21
1.98964,40.8804,-3.37816,-5.81484e-21
2.02768,41.0239,-3.34631,-6.03061e-21
2.06761,41.1724,-3.31316,1.11182e-20
2.10949,41.3259,-3.27873,5.64739e-21
2.15339,41.4846,-3.24302,-5.76081e-21
2.19939,41.6485,-3.20604,-4.27975e-23
2.24753,41.8179,-3.16781,5.71609e-21
2.29789,41.9929,-3.12837,-1.19147e-20
2.35053,42.1736,-3.08776,1.22528e-20
2.40551,42.3604,-3.04602,1.18248e-20
2.46287,42.5533,-3.00321,6.33008e-22
2.52268,42.7528,-2.95941,-4.07273e-22
2.58497,42.959,-2.91467,-1.3367e-20
2.64979,43.1718,-2.86905,1.41752e-20
2.71717,43.3911,-2.82262,1.41796e-20
2.78715,43.616,-2.77539,-2.67616e-20
2.85975,43.8452,-2.72734,-5.51786e-22
2.93497,44.0757,-2.6784,2.64098e-20
3.01284,44.3022,-2.62866,1.60403e-22
3.09333,44.5124,-2.57815,-1.20324e-20
3.17645,44.6802,-2.52614,-1.48399e-22
3.26217,44.7759,-2.47071,3.53827e-22
3.35045,44.7944,-2.41086,-1.16889e-20
3.44125,44.7677,-2.34867,-1.12774e-20
3.53451,44.7444,-2.28726,-8.21546e-23
3.63018,44.7527,-2.22815,1.11164e-20
3.72816,44.7834,-2.17044,-1.09576e-20
3.82836,44.8089,-2.11242,-3.77658e-22
3.93068,44.8175,-2.05384,2.12262e-20
4.03501,44.822,-1.9959,2.41811e-22
4.14121,44.8341,-1.93915,-1.039e-20
4.24915,44.8481,-1.88304,0
4.35867,44.857,-1.8274,-1.00907e-20
4.46961,44.8652,-1.77275,-1.15843e-22
4.5818,44.8748,-1.71907,9.99386e-21
4.69507,44.883,-1.66626,2.49022e-33
4.80922,44.8904,-1.61451,-2.71816e-33
4.92406,44.8979,-1.56381,4.53556e-36
5.03939,44.9046,-1.51421,6.75693e-36
5.15501,44.911,-1.46575,-9.92918e-21
5.27072,44.917,-1.41845,-1.00107e-20
5.3863,44.9227,-1.37234,9.99369e-21
5.50155,44.928,-1.32743,-1.01811e-20
5.61626,44.933,-1.28375,1.41522e-22
5.73024,44.9377,-1.24129,3.06875e-20
5.84328,44.9423,-1.20007,-1.16281e-22
5.95519,44.9466,-1.1601,-1.04238e-20
6.06579,44.9503,-1.12141,5.37015e-21
6.17491,44.9498,-1.08398,5.36986e-21
6.28237,44.933,-1.04747,-1.47512e-23
6.38803,44.8717,-1.01068,-5.66978e-21
6.49173,44.7284,-0.971299,-1.14824e-20
6.59335,44.4883,-0.928113,1.71992e-22
6.69275,44.1895,-0.884109,5.98684e-21
6.78984,43.8884,-0.842917,6.34303e-21
6.88453,43.6082,-0.804197,-6.55246e-21
6.97672,43.3446,-0.766904,-1.28878e-20
7.06634,43.0917,-0.731101,5.5689e-21
7.15335,42.8466,-0.696728,5.53677e-21
7.2377,42.608,-0.663755,5.11743e-21
7.31936,42.3752,-0.632134,5.16566e-21
7.39831,42.1473,-0.60181,-1.00429e-20
7.47453,41.924,-0.572738,-5.02795e-21
7.54803,41.7048,-0.544872,2.48077e-21
7.61883,41.4892,-0.518171,2.63311e-21
7.68693,41.2769,-0.492593,-1.16064e-22
7.75238,41.0676,-0.4681,-2.57127e-21
7.81519,40.8609,-0.444653,-1.03795e-22
7.87543,40.6567,-0.422218,1.11445e-22
7.93313,40.4547,-0.400758,2.94185e-21
7.98835,40.2546,-0.380239,1.09372e-33
8.04115,40.0564,-0.360628,-3.36558e-21
8.09159,39.8598,-0.341893,-6.91827e-21
8.13973,39.6647,-0.324003,7.6781e-21
8.18565,39.471,-0.306926,7.2696e-21
8.22941,39.2785,-0.290633,-1.86816e-21
8.27108,39.0872,-0.275094,-1.24055e-22
8.31073,38.8969,-0.260283,-2.22007e-21
8.34844,38.7076,-0.246169,5.96798e-25
8.38429,38.5192,-0.232728,5.91759e-24
8.41833,38.3318,-0.219932,-2.81212e-21
8.45065,38.1451,-0.207757,1.70084e-22
8.48132,37.9592,-0.196178,2.97375e-21
8.5104,37.774,-0.18517,-3.34736e-21
8.53796,37.5896,-0.174711,2.01696e-22
8.56407,37.4059,-0.164778,-2.01118e-22
8.58881,37.2228,-0.155349,-1.76885e-21
8.61222,37.0404,-0.146403,6.13028e-21
8.63437,36.8587,-0.13792,-2.3928e-21
8.65533,36.6777,-0.129878,-4.26393e-21
8.67514,36.4973,-0.12226,4.69327e-21
8.69387,36.3176,-0.115047,-1.0872e-22
8.71158,36.1386,-0.108219,9.78071e-23
8.7283,35.9602,-0.101761,2.61373e-21
8.74409,35.7825,-0.0956548,-5.48006e-21
8.75901,35.6054,-0.089884,-1.27747e-21
8.77309,35.4291,-0.0844331,5.63779e-21
8.78637,35.2534,-0.0792868,1.44003e-21
8.79891,35.0783,-0.0744302,-1.49682e-21
8.81074,34.904,-0.0698493,-1.4967e-21
8.82189,34.7303,-0.0655304,1.55482e-21
8.83242,34.5573,-0.0614602,3.13364e-21
8.84234,34.3849,-0.0576261,-2.74472e-23
8.85169,34.2132,-0.054016,-1.61106e-21
8.8605,34.0421,-0.0506181,-8.29331e-22
8.86881,33.8716,-0.0474212,1.25928e-23
8.87664,33.7016,-0.0444145,1.69623e-21
8.88402,33.5323,-0.0415878,-1.19013e-23
8.89097,33.3635,-0.0389313,-1.74413e-21
8.89751,33.1953,-0.0364354,-8.81083e-22
8.90368,33.0275,-0.0340913,8.97021e-22
8.90949,32.8603,-0.0318904,-7.58714e-24
8.91496,32.6934,-0.0298245,1.35895e-23
8.92011,32.527,-0.027886,9.21357e-22
8.92496,32.3609,-0.0260673,4.70796e-22
8.92952,32.1951,-0.0243616,-4.80545e-22
8.93382,32.0297,-0.0227621,-4.70883e-22
8.93787,31.8645,-0.0212626,4.80457e-22
8.94168,31.6994,-0.0198572,0
8.94526,31.5346,-0.0185401,4.94481e-22
8.94864,31.3698,-0.0173061,-4.56373e-24
8.95182,31.2051,-0.0161501,-4.98143e-22
8.95481,31.0403,-0.0150674,2.54089e-22
8.95762,30.8756,-0.0140534,2.53195e-22
8.96027,30.7106,-0.0131039,-2.5868e-22
8.96276,30.5455,-0.0122149,-2.58688e-22
8.96511,30.3802,-0.0113828,-7.07554e-37
8.96731,30.2145,-0.0106038,-2.66763e-22
8.96939,30.0484,-0.00987481,2.47141e-24
8.97134,29.8819,-0.00919256,2.69235e-22
8.97318,29.7148,-0.00855415,-4.89777e-25
8.97491,29.547,-0.0079568,4.5523e-27
8.97654,29.3786,-0.00739794,1.39967e-22
8.97807,29.2093,-0.00687511,-2.83844e-22
8.97951,29.0391,-0.00638604,5.11316e-24
8.98087,28.8678,-0.00592858,2.83835e-22
8.98214,28.6953,-0.00550072,-1.44855e-22
8.98334,28.5216,-0.00510056,7.3791e-23
8.98447,28.3464,-0.00472635,-4.23151e-25
8.98553,28.1697,-0.00437642,1.01169e-24
8.98653,27.9912,-0.00404923,-1.62392e-24
8.98747,27.8108,-0.00374331,1.44165e-24
8.98835,27.6282,-0.00345731,-9.75358e-25
8.98919,27.4433,-0.00318995,-7.95265e-23
8.98997,27.2558,-0.00294004,1.44634e-25
8.9907,27.0654,-0.00270646,-4.18207e-23
8.9914,26.8718,-0.00248816,-4.19656e-23
8.99205,26.6747,-0.00228417,6.55173e-23
8.99266,26.4738,-0.00209357,-1.6391e-24
8.99324,26.2685,-0.0019155,1.72464e-24
8.99378,26.0583,-0.00174917,2.17126e-23
8.99429,25.8427,-0.00159382,1.42053e-24
8.99477,25.621,-0.00144876,2.34552e-23
8.99522,25.3924,-0.00131333,-2.51791e-23
8.99565,25.156,-0.00118692,-1.35249e-23
8.99605,24.9107,-0.00106896,1.47398e-23
8.99642,24.6552,-0.000958923,1.34373e-23
8.99677,24.3877,-0.000856305,-1.47824e-23
8.99711,24.1064,-0.000760647,0
8.99742,23.8086,-0.000671521,3.0021e-26
8.99771,23.4911,-0.000588527,9.44148e-24
8.99799,23.1497,-0.000511296,9.41148e-24
8.99825,22.7787,-0.00043949,-1.12899e-23
8.9985,22.37,-0.000372798,-1.13113e-23
8.99873,21.9122,-0.000310941,3.60398e-24
8.99894,21.3877,-0.000253666,-2.74864e-24
8.99915,20.7681,-0.000200753,-3.77118e-24
8.99934,20.0025,-0.000152112,3.45542e-24
8.99952,18.9873,-0.000108069,2.35955e-25
8.99969,17.4649,-6.96334e-05,-1.6754e-24
8.99985,14.5965,-3.59464e-05,-1.05878e-24
9,0,0,0
