y,U_0,U_1,U_2
0.909481,31.1525,-0.765395,-3.85279e-23
0.921096,31.3105,-0.768253,3.95375e-23
0.932723,31.4692,-0.770871,-3.39906e-23
0.944364,31.6287,-0.773247,-1.93133e-22
0.956021,31.789,-0.775382,-2.66652e-22
0.967695,31.9499,-0.777274,-2.34942e-22
0.97939,32.1116,-0.778923,2.06027e-22
0.991107,32.2739,-0.78033,-1.69824e-24
1.00285,32.4369,-0.781492,4.93154e-22
1.01462,32.6004,-0.782411,6.21085e-22
1.02641,32.7646,-0.783085,-2.23375e-22
1.03824,32.9293,-0.783516,-2.90377e-22
1.0501,33.0945,-0.783702,-1.37847e-22
1.06199,33.2603,-0.783644,-1.48522e-21
1.07392,33.4264,-0.783344,4.75945e-22
1.08589,33.5929,-0.782801,1.51203e-21
1.0979,33.7597,-0.782017,-4.57579e-22
1.10996,33.9268,-0.780992,2.55304e-21
1.12205,34.0941,-0.779728,6.02203e-22
1.1342,34.2615,-0.778228,-2.61966e-21
1.14639,34.429,-0.776495,-6.68776e-22
1.15863,34.5965,-0.774534,0
1.17093,34.7637,-0.772349,-1.75212e-21
1.18328,34.9306,-0.769949,4.10909e-23
1.19568,35.0971,-0.767342,1.79324e-21
1.20814,35.2629,-0.764538,7.55677e-22
1.22066,35.4279,-0.761548,-1.85566e-23
1.23324,35.5918,-0.758386,-3.09854e-21
1.24589,35.7545,-0.755066,-3.00142e-22
1.2586,35.9157,-0.751604,3.9969e-21
1.27137,36.0752,-0.74802,4.4974e-21
1.28422,36.2327,-0.744333,-6.05992e-21
1.29713,36.3879,-0.740566,-1.03304e-20
1.31012,36.5406,-0.736743,3.70909e-21
1.32317,36.6903,-0.732891,8.21211e-21
1.3363,36.8369,-0.729037,3.59109e-21
1.34951,36.9801,-0.725211,-9.54688e-21
1.36279,37.1194,-0.721443,-7.35961e-22
1.37616,37.2547,-0.717765,1.25907e-20
1.3896,37.3856,-0.714206,-2.04551e-21
1.40313,37.512,-0.710796,-7.04436e-21
1.41673,37.6337,-0.707564,-1.99209e-21
1.43043,37.7505,-0.704535,2.15113e-21
1.44421,37.8623,-0.701732,-6.13696e-21
1.45807,37.969,-0.699172,-6.09983e-21
1.47203,38.0708,-0.696872,-2.98973e-21
1.48607,38.1677,-0.694839,8.20169e-21
1.50021,38.2599,-0.693079,1.33086e-20
1.51444,38.3475,-0.691592,-2.02932e-21
1.52876,38.4307,-0.690375,1.20493e-20
1.54318,38.5099,-0.689419,-9.93445e-21
1.5577,38.5854,-0.688715,-1.00658e-20
1.57231,38.6573,-0.688249,9.96562e-21
1.58702,38.726,-0.688006,1.52778e-20
1.60184,38.7919,-0.68797,2.05671e-21
1.61675,38.8552,-0.688125,-2.47368e-20
1.63178,38.9162,-0.688453,7.35787e-21
1.6469,38.9752,-0.688938,5.65211e-21
1.66213,39.0325,-0.689563,-7.41124e-21
1.67747,39.0881,-0.690314,-3.53402e-21
1.69292,39.1425,-0.691174,-5.43441e-21
1.70848,39.1957,-0.692131,1.23163e-20
1.72416,39.248,-0.69317,1.23127e-20
1.73995,39.2995,-0.694281,-3.59002e-21
1.75585,39.3504,-0.695451,-8.68798e-21
1.77187,39.4007,-0.696671,-1.73e-21
1.78802,39.4507,-0.697931,-1.50452e-24
1.80428,39.5004,-0.699224,4.98038e-21
1.82067,39.5499,-0.70054,-1.60576e-23
1.83718,39.5993,-0.701873,-8.42012e-21
1.85383,39.6488,-0.703217,0
1.8706,39.6982,-0.704566,1.31555e-20
1.88751,39.7478,-0.705914,-7.06518e-23
1.90455,39.7976,-0.707257,-4.97682e-21
1.92173,39.8476,-0.70859,3.18787e-21
1.93906,39.8979,-0.709908,-5.08934e-21
1.95652,39.9486,-0.711208,-9.94723e-21
1.97414,39.9996,-0.712486,3.44689e-21
1.9919,40.0511,-0.713738,1.33043e-20
2.00983,40.103,-0.714961,-6.81e-21
2.02791,40.1555,-0.716153,-1.67916e-20
2.04615,40.2085,-0.717309,1.5053e-22
2.06456,40.2621,-0.718429,-1.36852e-20
2.0832,40.3169,-0.719519,-9.69534e-21
2.10268,40.3739,-0.720595,5.04172e-20
2.12304,40.4335,-0.721658,-8.78548e-21
2.1443,40.4961,-0.722703,-4.48142e-20
